GeneID	TranscriptID	ProteinID	Strand	ExonID	ExonRegionStart	ExonRegionEnd	ExonRank	cDNA_CodingStart	cDNA_CodingEnd	GenomicCodingStart	GenomicCodingEnd	StartPhase	EndPhase
ENSG00000007372	ENST00000640172		-1	ENSE00001098662	31806849	31806925	3					-1	-1
ENSG00000007372	ENST00000640172		-1	ENSE00003513121	31802704	31802834	5					-1	-1
ENSG00000007372	ENST00000640172		-1	ENSE00001004114	31810828	31811015	2					-1	-1
ENSG00000007372	ENST00000640172		-1	ENSE00003804963	31811115	31811331	1					-1	-1
ENSG00000007372	ENST00000640172		-1	ENSE00002194017	31806402	31806462	4					-1	-1
ENSG00000007372	ENST00000640172		-1	ENSE00003697836	31794630	31794788	8					-1	-1
ENSG00000007372	ENST00000640172		-1	ENSE00003702124	31794032	31794114	9					-1	-1
ENSG00000007372	ENST00000640172		-1	ENSE00003697229	31793652	31793802	10					-1	-1
ENSG00000007372	ENST00000640172		-1	ENSE00003499781	31801871	31801912	6					-1	-1
ENSG00000007372	ENST00000640172		-1	ENSE00001890785	31800691	31801776	7					-1	-1
ENSG00000007372	ENST00000640172		-1	ENSE00003805861	31793224	31793553	11					-1	-1
ENSG00000007372	ENST00000640684	ENSP00000491492	-1	ENSE00001098662	31806849	31806925	2					-1	-1
ENSG00000007372	ENST00000640684	ENSP00000491492	-1	ENSE00002523992	31806402	31806462	3	293	302	31806402	31806411	-1	1
ENSG00000007372	ENST00000640684	ENSP00000491492	-1	ENSE00003602163	31802704	31802834	4	303	433	31802704	31802834	1	0
ENSG00000007372	ENST00000640684	ENSP00000491492	-1	ENSE00003512677	31801871	31801912	5	434	475	31801871	31801912	0	0
ENSG00000007372	ENST00000640684	ENSP00000491492	-1	ENSE00003523920	31801561	31801776	6	476	691	31801561	31801776	0	0
ENSG00000007372	ENST00000640684	ENSP00000491492	-1	ENSE00003695229	31800691	31800856	7	692	857	31800691	31800856	0	1
ENSG00000007372	ENST00000640684	ENSP00000491492	-1	ENSE00003698739	31794630	31794788	8	858	1016	31794630	31794788	1	1
ENSG00000007372	ENST00000640684	ENSP00000491492	-1	ENSE00003696657	31794032	31794114	9	1017	1099	31794032	31794114	1	0
ENSG00000007372	ENST00000640684	ENSP00000491492	-1	ENSE00003697187	31793652	31793802	10	1100	1250	31793652	31793802	0	1
ENSG00000007372	ENST00000640684	ENSP00000491492	-1	ENSE00003801548	31810828	31810991	1					-1	-1
ENSG00000007372	ENST00000640684	ENSP00000491492	-1	ENSE00003803875	31793247	31793553	11	1251	1540	31793264	31793553	1	-1
ENSG00000007372	ENST00000639079	ENSP00000492129	-1	ENSE00003698739	31794630	31794788	4	1935	2093	31794630	31794788	1	1
ENSG00000007372	ENST00000639079	ENSP00000492129	-1	ENSE00003696657	31794032	31794114	5	2094	2176	31794032	31794114	1	0
ENSG00000007372	ENST00000639079	ENSP00000492129	-1	ENSE00003697187	31793652	31793802	6	2177	2327	31793652	31793802	0	1
ENSG00000007372	ENST00000639079	ENSP00000492129	-1	ENSE00003652899	31801561	31801776	2					-1	-1
ENSG00000007372	ENST00000639079	ENSP00000492129	-1	ENSE00001912051	31800691	31800856	3	1820	1934	31800691	31800805	-1	1
ENSG00000007372	ENST00000639079	ENSP00000492129	-1	ENSE00003802022	31802704	31804255	1					-1	-1
ENSG00000007372	ENST00000639079	ENSP00000492129	-1	ENSE00003808651	31793273	31793553	7	2328	2608	31793273	31793553	1	0
ENSG00000007372	ENST00000640242	ENSP00000492409	-1	ENSE00003602163	31802704	31802834	2	288	418	31802704	31802834	1	0
ENSG00000007372	ENST00000640242	ENSP00000492409	-1	ENSE00003523920	31801561	31801776	3	419	634	31801561	31801776	0	0
ENSG00000007372	ENST00000640242	ENSP00000492409	-1	ENSE00003695229	31800691	31800856	4	635	800	31800691	31800856	0	1
ENSG00000007372	ENST00000640242	ENSP00000492409	-1	ENSE00003698739	31794630	31794788	5	801	959	31794630	31794788	1	1
ENSG00000007372	ENST00000640242	ENSP00000492409	-1	ENSE00003696657	31794032	31794114	6	960	1042	31794032	31794114	1	0
ENSG00000007372	ENST00000640242	ENSP00000492409	-1	ENSE00003697187	31793652	31793802	7	1043	1193	31793652	31793802	0	1
ENSG00000007372	ENST00000640242	ENSP00000492409	-1	ENSE00003802919	31810828	31811114	1	275	287	31810828	31810840	-1	1
ENSG00000007372	ENST00000640242	ENSP00000492409	-1	ENSE00002147194	31793449	31793553	8	1194	1298	31793449	31793553	1	1
ENSG00000007372	ENST00000455099	ENSP00000397384	-1	ENSE00001098662	31806849	31806925	3					-1	-1
ENSG00000007372	ENST00000455099	ENSP00000397384	-1	ENSE00002523992	31806402	31806462	4	479	488	31806402	31806411	-1	1
ENSG00000007372	ENST00000455099	ENSP00000397384	-1	ENSE00003602163	31802704	31802834	5	489	619	31802704	31802834	1	0
ENSG00000007372	ENST00000455099	ENSP00000397384	-1	ENSE00003512677	31801871	31801912	6	620	661	31801871	31801912	0	0
ENSG00000007372	ENST00000455099	ENSP00000397384	-1	ENSE00003523920	31801561	31801776	7	662	877	31801561	31801776	0	0
ENSG00000007372	ENST00000455099	ENSP00000397384	-1	ENSE00003695229	31800691	31800856	8	878	1043	31800691	31800856	0	1
ENSG00000007372	ENST00000455099	ENSP00000397384	-1	ENSE00003698739	31794630	31794788	9	1044	1202	31794630	31794788	1	1
ENSG00000007372	ENST00000455099	ENSP00000397384	-1	ENSE00001004114	31810828	31811015	2					-1	-1
ENSG00000007372	ENST00000455099	ENSP00000397384	-1	ENSE00003810426	31811528	31811689	1					-1	-1
ENSG00000007372	ENST00000530714		-1	ENSE00003513121	31802704	31802834	3					-1	-1
ENSG00000007372	ENST00000530714		-1	ENSE00003499781	31801871	31801912	4					-1	-1
ENSG00000007372	ENST00000530714		-1	ENSE00003810495	31803584	31803673	1					-1	-1
ENSG00000007372	ENST00000530714		-1	ENSE00003811456	31803398	31803471	2					-1	-1
ENSG00000007372	ENST00000530714		-1	ENSE00003801848	31801464	31801776	5					-1	-1
ENSG00000007372	ENST00000534353		-1	ENSE00003513121	31802704	31802834	2					-1	-1
ENSG00000007372	ENST00000534353		-1	ENSE00003499781	31801871	31801912	3					-1	-1
ENSG00000007372	ENST00000534353		-1	ENSE00002152570	31804452	31804619	1					-1	-1
ENSG00000007372	ENST00000534353		-1	ENSE00002186077	31801578	31801776	4					-1	-1
ENSG00000007372	ENST00000533156		-1	ENSE00003513121	31802704	31802834	2					-1	-1
ENSG00000007372	ENST00000533156		-1	ENSE00003499781	31801871	31801912	3					-1	-1
ENSG00000007372	ENST00000533156		-1	ENSE00002193571	31805389	31806013	1					-1	-1
ENSG00000007372	ENST00000533156		-1	ENSE00002146291	31801727	31801776	4					-1	-1
ENSG00000007372	ENST00000639920	ENSP00000492111	-1	ENSE00001098662	31806849	31806925	2					-1	-1
ENSG00000007372	ENST00000639920	ENSP00000492111	-1	ENSE00002523992	31806402	31806462	3	459	468	31806402	31806411	-1	1
ENSG00000007372	ENST00000639920	ENSP00000492111	-1	ENSE00003602163	31802704	31802834	4	469	599	31802704	31802834	1	0
ENSG00000007372	ENST00000639920	ENSP00000492111	-1	ENSE00003512677	31801871	31801912	5	600	641	31801871	31801912	0	0
ENSG00000007372	ENST00000639920	ENSP00000492111	-1	ENSE00003802229	31807290	31807619	1					-1	-1
ENSG00000007372	ENST00000639920	ENSP00000492111	-1	ENSE00002141603	31801742	31801776	6	642	676	31801742	31801776	0	2
ENSG00000007372	ENST00000534390		-1	ENSE00002194017	31806402	31806462	2					-1	-1
ENSG00000007372	ENST00000534390		-1	ENSE00003802866	31806849	31806884	1					-1	-1
ENSG00000007372	ENST00000534390		-1	ENSE00001903809	31802740	31803726	3					-1	-1
ENSG00000007372	ENST00000527769		-1	ENSE00001098662	31806849	31806925	2					-1	-1
ENSG00000007372	ENST00000527769		-1	ENSE00001479802	31810828	31811118	1					-1	-1
ENSG00000007372	ENST00000527769		-1	ENSE00002152183	31806344	31806462	3					-1	-1
ENSG00000007372	ENST00000532175		-1	ENSE00001098662	31806849	31806925	3					-1	-1
ENSG00000007372	ENST00000532175		-1	ENSE00001004114	31810828	31811015	2					-1	-1
ENSG00000007372	ENST00000532175		-1	ENSE00002152183	31806344	31806462	4					-1	-1
ENSG00000007372	ENST00000532175		-1	ENSE00002188988	31817809	31817948	1					-1	-1
ENSG00000007372	ENST00000640251		-1	ENSE00001098662	31806849	31806925	3					-1	-1
ENSG00000007372	ENST00000640251		-1	ENSE00003802730	31810828	31811270	1					-1	-1
ENSG00000007372	ENST00000640251		-1	ENSE00003805246	31809305	31809401	2					-1	-1
ENSG00000007372	ENST00000640251		-1	ENSE00003805609	31806431	31806462	4					-1	-1
ENSG00000007372	ENST00000638278		-1	ENSE00003806992	31809746	31810162	1					-1	-1
ENSG00000007372	ENST00000640617		-1	ENSE00003803538	31810828	31810924	1					-1	-1
ENSG00000007372	ENST00000640617		-1	ENSE00003802336	31810343	31810657	2					-1	-1
ENSG00000007372	ENST00000639203		-1	ENSE00003807053	31811414	31811663	1					-1	-1
ENSG00000007372	ENST00000639203		-1	ENSE00003808082	31811115	31811251	2					-1	-1
ENSG00000007372	ENST00000639203		-1	ENSE00003801426	31810871	31811015	3					-1	-1
ENSG00000007372	ENST00000640819		-1	ENSE00003807285	31817809	31817932	1					-1	-1
ENSG00000007372	ENST00000640819		-1	ENSE00003806204	31812149	31812277	2					-1	-1
ENSG00000007372	ENST00000640819		-1	ENSE00003805984	31810901	31811015	3					-1	-1
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00001325089	105526615	105527709	13	1507	1592	105526615	105526700	1	-1
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00000465925	105499245	105499394	1					-1	-1
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00001270708	105522539	105522621	9	1006	1088	105522539	105522621	1	0
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00001324777	105521910	105522068	8	847	1005	105521910	105522068	1	1
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00001240226	105516123	105516288	7	681	846	105516123	105516288	0	1
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00001268987	105514173	105514303	4	292	422	105514173	105514303	1	0
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00001315764	105510592	105510652	3	282	291	105510643	105510652	-1	1
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00000642804	105510155	105510234	2					-1	-1
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00001274217	105515232	105515447	6	465	680	105515232	105515447	0	0
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00001256284	105515096	105515137	5	423	464	105515096	105515137	0	0
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00001311933	105525651	105525801	12	1356	1506	105525651	105525801	0	1
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00001229663	105523082	105523197	11	1240	1355	105523082	105523197	1	0
ENSMUSG00000027168	ENSMUST00000111086	ENSMUSP00000106715	1	ENSMUSE00001247530	105522815	105522965	10	1089	1239	105522815	105522965	0	1
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00001268987	105514173	105514303	4	292	422	105514173	105514303	1	0
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00001315764	105510592	105510652	3	282	291	105510643	105510652	-1	1
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00000642804	105510155	105510234	2					-1	-1
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00000465925	105499245	105499394	1					-1	-1
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00001240226	105516123	105516288	6	639	804	105516123	105516288	0	1
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00001274217	105515232	105515447	5	423	638	105515232	105515447	0	0
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00001325089	105526615	105527709	12	1465	1550	105526615	105526700	1	-1
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00001311933	105525651	105525801	11	1314	1464	105525651	105525801	0	1
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00001229663	105523082	105523197	10	1198	1313	105523082	105523197	1	0
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00001247530	105522815	105522965	9	1047	1197	105522815	105522965	0	1
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00001270708	105522539	105522621	8	964	1046	105522539	105522621	1	0
ENSMUSG00000027168	ENSMUST00000111087	ENSMUSP00000106716	1	ENSMUSE00001324777	105521910	105522068	7	805	963	105521910	105522068	1	1
ENSMUSG00000027168	ENSMUST00000123063		1	ENSMUSE00001255049	105522539	105522621	3					-1	-1
ENSMUSG00000027168	ENSMUST00000123063		1	ENSMUSE00000842670	105526615	105526807	7					-1	-1
ENSMUSG00000027168	ENSMUST00000123063		1	ENSMUSE00001276971	105525651	105525801	6					-1	-1
ENSMUSG00000027168	ENSMUST00000123063		1	ENSMUSE00001326201	105521910	105522068	2					-1	-1
ENSMUSG00000027168	ENSMUST00000123063		1	ENSMUSE00000769357	105499265	105499394	1					-1	-1
ENSMUSG00000027168	ENSMUST00000123063		1	ENSMUSE00001233193	105523082	105523197	5					-1	-1
ENSMUSG00000027168	ENSMUST00000123063		1	ENSMUSE00001308229	105522815	105522965	4					-1	-1
ENSMUSG00000027168	ENSMUST00000142772	ENSMUSP00000139168	1	ENSMUSE00000840322	105514173	105514215	5	486	528	105514173	105514215	1	2
ENSMUSG00000027168	ENSMUST00000142772	ENSMUSP00000139168	1	ENSMUSE00001315764	105510592	105510652	4	476	485	105510643	105510652	-1	1
ENSMUSG00000027168	ENSMUST00000142772	ENSMUSP00000139168	1	ENSMUSE00000642804	105510155	105510234	3					-1	-1
ENSMUSG00000027168	ENSMUST00000142772	ENSMUSP00000139168	1	ENSMUSE00000686633	105506089	105506317	2					-1	-1
ENSMUSG00000027168	ENSMUST00000142772	ENSMUSP00000139168	1	ENSMUSE00000727742	105499280	105499394	1					-1	-1
ENSMUSG00000027168	ENSMUST00000111088	ENSMUSP00000106717	1	ENSMUSE00001263136	105526615	105527587	8	3455	3700	105526615	105526860	0	-1
ENSMUSG00000027168	ENSMUST00000111088	ENSMUSP00000106717	1	ENSMUSE00001229663	105523082	105523197	7	3339	3454	105523082	105523197	1	0
ENSMUSG00000027168	ENSMUST00000111088	ENSMUSP00000106717	1	ENSMUSE00001247530	105522815	105522965	6	3188	3338	105522815	105522965	0	1
ENSMUSG00000027168	ENSMUST00000111088	ENSMUSP00000106717	1	ENSMUSE00001270708	105522539	105522621	5	3105	3187	105522539	105522621	1	0
ENSMUSG00000027168	ENSMUST00000111088	ENSMUSP00000106717	1	ENSMUSE00001324777	105521910	105522068	4	2946	3104	105521910	105522068	1	1
ENSMUSG00000027168	ENSMUST00000111088	ENSMUSP00000106717	1	ENSMUSE00001315764	105510592	105510652	3	2936	2945	105510643	105510652	-1	1
ENSMUSG00000027168	ENSMUST00000111088	ENSMUSP00000106717	1	ENSMUSE00000642804	105510155	105510234	2					-1	-1
ENSMUSG00000027168	ENSMUST00000111088	ENSMUSP00000106717	1	ENSMUSE00000686637	105502205	105505008	1					-1	-1
ENSMUSG00000027168	ENSMUST00000147923		1	ENSMUSE00000795238	105506089	105506221	2					-1	-1
ENSMUSG00000027168	ENSMUST00000147923		1	ENSMUSE00000797131	105504308	105505008	1					-1	-1
ENSMUSG00000027168	ENSMUST00000172990		1	ENSMUSE00000686633	105506089	105506317	3					-1	-1
ENSMUSG00000027168	ENSMUST00000172990		1	ENSMUSE00000686634	105505858	105505994	2					-1	-1
ENSMUSG00000027168	ENSMUST00000172990		1	ENSMUSE00000686635	105505454	105505695	1					-1	-1
ENSMUSG00000027168	ENSMUST00000153639		1	ENSMUSE00000757229	105506089	105506167	2					-1	-1
ENSMUSG00000027168	ENSMUST00000153639		1	ENSMUSE00000759371	105505536	105505994	1					-1	-1
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00001247052	105526615	105527587	12	2097	2182	105526615	105526700	1	-1
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00001311933	105525651	105525801	11	1946	2096	105525651	105525801	0	1
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00001229663	105523082	105523197	10	1830	1945	105523082	105523197	1	0
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00001247530	105522815	105522965	9	1679	1829	105522815	105522965	0	1
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00001270708	105522539	105522621	8	1596	1678	105522539	105522621	1	0
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00001324777	105521910	105522068	7	1437	1595	105521910	105522068	1	1
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00001240226	105516123	105516288	6	1271	1436	105516123	105516288	0	1
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00000686625	105505536	105506317	1					-1	-1
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00001274217	105515232	105515447	5	1055	1270	105515232	105515447	0	0
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00001268987	105514173	105514303	4	924	1054	105514173	105514303	1	0
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00001315764	105510592	105510652	3	914	923	105510643	105510652	-1	1
ENSMUSG00000027168	ENSMUST00000090397	ENSMUSP00000087878	1	ENSMUSE00000642804	105510155	105510234	2					-1	-1
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00001240226	105516123	105516288	8	879	1044	105516123	105516288	0	1
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00001274217	105515232	105515447	7	663	878	105515232	105515447	0	0
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00001256284	105515096	105515137	6	621	662	105515096	105515137	0	0
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00001268987	105514173	105514303	5	490	620	105514173	105514303	1	0
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00001315764	105510592	105510652	4	480	489	105510643	105510652	-1	1
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00000642804	105510155	105510234	3					-1	-1
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00000686633	105506089	105506317	2					-1	-1
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00000686631	105505778	105505896	1					-1	-1
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00001229663	105523082	105523197	12	1438	1553	105523082	105523197	1	0
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00001247530	105522815	105522965	11	1287	1437	105522815	105522965	0	1
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00001270708	105522539	105522621	10	1204	1286	105522539	105522621	1	0
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00001324777	105521910	105522068	9	1045	1203	105521910	105522068	1	1
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00000686630	105526615	105527689	14	1705	1790	105526615	105526700	1	-1
ENSMUSG00000027168	ENSMUST00000111085	ENSMUSP00000106714	1	ENSMUSE00001311933	105525651	105525801	13	1554	1704	105525651	105525801	0	1
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00000563756	105526615	105527416	13	1569	1654	105526615	105526700	1	-1
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00001311933	105525651	105525801	12	1418	1568	105525651	105525801	0	1
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00001229663	105523082	105523197	11	1302	1417	105523082	105523197	1	0
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00001247530	105522815	105522965	10	1151	1301	105522815	105522965	0	1
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00001270708	105522539	105522621	9	1068	1150	105522539	105522621	1	0
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00001324777	105521910	105522068	8	909	1067	105521910	105522068	1	1
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00001240226	105516123	105516288	7	743	908	105516123	105516288	0	1
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00001274217	105515232	105515447	6	527	742	105515232	105515447	0	0
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00001268987	105514173	105514303	5	396	526	105514173	105514303	1	0
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00001315764	105510592	105510652	4	386	395	105510643	105510652	-1	1
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00000642804	105510155	105510234	3					-1	-1
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00000686633	105506089	105506317	2					-1	-1
ENSMUSG00000027168	ENSMUST00000111083	ENSMUSP00000106712	1	ENSMUSE00000686629	105505872	105505896	1					-1	-1
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00000563756	105526615	105527416	13	2068	2153	105526615	105526700	1	-1
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00000642804	105510155	105510234	2					-1	-1
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00001311933	105525651	105525801	12	1917	2067	105525651	105525801	0	1
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00001229663	105523082	105523197	11	1801	1916	105523082	105523197	1	0
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00001247530	105522815	105522965	10	1650	1800	105522815	105522965	0	1
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00001270708	105522539	105522621	9	1567	1649	105522539	105522621	1	0
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00001324777	105521910	105522068	8	1408	1566	105521910	105522068	1	1
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00001240226	105516123	105516288	7	1242	1407	105516123	105516288	0	1
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00001274217	105515232	105515447	6	1026	1241	105515232	105515447	0	0
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00001256284	105515096	105515137	5	984	1025	105515096	105515137	0	0
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00001268987	105514173	105514303	4	853	983	105514173	105514303	1	0
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00001315764	105510592	105510652	3	843	852	105510643	105510652	-1	1
ENSMUSG00000027168	ENSMUST00000090391	ENSMUSP00000087870	1	ENSMUSE00000599183	105506473	105507183	1					-1	-1
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00001315764	105510592	105510652	3	842	851	105510643	105510652	-1	1
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00000642804	105510155	105510234	2					-1	-1
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00000686622	105506474	105507183	1					-1	-1
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00000686621	105526615	105527706	12	2025	2110	105526615	105526700	1	-1
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00001311933	105525651	105525801	11	1874	2024	105525651	105525801	0	1
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00001229663	105523082	105523197	10	1758	1873	105523082	105523197	1	0
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00001247530	105522815	105522965	9	1607	1757	105522815	105522965	0	1
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00001270708	105522539	105522621	8	1524	1606	105522539	105522621	1	0
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00001324777	105521910	105522068	7	1365	1523	105521910	105522068	1	1
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00001240226	105516123	105516288	6	1199	1364	105516123	105516288	0	1
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00001274217	105515232	105515447	5	983	1198	105515232	105515447	0	0
ENSMUSG00000027168	ENSMUST00000111082	ENSMUSP00000106711	1	ENSMUSE00001268987	105514173	105514303	4	852	982	105514173	105514303	1	0
ENSMUSG00000027168	ENSMUST00000156216	ENSMUSP00000119375	1	ENSMUSE00001256284	105515096	105515137	5	1360	1401	105515096	105515137	0	0
ENSMUSG00000027168	ENSMUST00000156216	ENSMUSP00000119375	1	ENSMUSE00001268987	105514173	105514303	4	1229	1359	105514173	105514303	1	0
ENSMUSG00000027168	ENSMUST00000156216	ENSMUSP00000119375	1	ENSMUSE00001315764	105510592	105510652	3	1219	1228	105510643	105510652	-1	1
ENSMUSG00000027168	ENSMUST00000156216	ENSMUSP00000119375	1	ENSMUSE00000642804	105510155	105510234	2					-1	-1
ENSMUSG00000027168	ENSMUST00000156216	ENSMUSP00000119375	1	ENSMUSE00000756455	105508736	105509822	1					-1	-1
ENSMUSG00000027168	ENSMUST00000156216	ENSMUSP00000119375	1	ENSMUSE00001472293	105516123	105516140	7	1618	1635	105516123	105516140	0	0
ENSMUSG00000027168	ENSMUST00000156216	ENSMUSP00000119375	1	ENSMUSE00001274217	105515232	105515447	6	1402	1617	105515232	105515447	0	0
ENSMUSG00000027168	ENSMUST00000153011		1	ENSMUSE00000801149	105522539	105522567	6					-1	-1
ENSMUSG00000027168	ENSMUST00000153011		1	ENSMUSE00001326201	105521910	105522068	5					-1	-1
ENSMUSG00000027168	ENSMUST00000153011		1	ENSMUSE00001314008	105516123	105516288	4					-1	-1
ENSMUSG00000027168	ENSMUST00000153011		1	ENSMUSE00001207573	105515232	105515447	3					-1	-1
ENSMUSG00000027168	ENSMUST00000153011		1	ENSMUSE00001313282	105510592	105510652	2					-1	-1
ENSMUSG00000027168	ENSMUST00000153011		1	ENSMUSE00000839990	105510212	105510234	1					-1	-1
ENSMUSG00000027168	ENSMUST00000154302		1	ENSMUSE00000736605	105515232	105515327	2					-1	-1
